Time;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;Humidity;Temperature
23290.0;13930.0;24275.0;14864.0;25914.0;5375.0;45595.0;44378.0;28029.0;7.29;41.32;;;;;;;;;
23291.0;13925.0;24259.0;14835.0;25833.0;5416.0;45617.0;44337.0;27927.0;7.29;41.32;;;;;;;;;
23292.0;13952.0;24279.0;14846.0;25955.0;5368.0;45632.0;44360.0;27944.0;7.3;41.33;;;;;;;;;
23293.0;13892.0;24262.0;14894.0;25930.0;5317.0;45599.0;44363.0;27947.0;7.3;41.33;;;;;;;;;
23294.0;13964.0;24274.0;14863.0;25976.0;5297.0;45623.0;44340.0;27925.0;7.3;41.35;;;;;;;;;
23295.0;13892.0;24284.0;14896.0;25854.0;5396.0;45662.0;44369.0;27958.0;7.3;41.33;;;;;;;;;
23296.0;13899.0;24373.0;14866.0;25897.0;5437.0;45583.0;44396.0;28004.0;7.29;41.32;;;;;;;;;
23297.0;13905.0;24387.0;14882.0;25958.0;5357.0;45616.0;44349.0;27937.0;7.29;41.32;;;;;;;;;
23298.0;13911.0;24230.0;14831.0;25900.0;5385.0;45520.0;44263.0;28007.0;7.3;41.33;;;;;;;;;
23299.0;13924.0;24303.0;14906.0;25900.0;5399.0;45611.0;44370.0;27978.0;7.37;41.33;;;;;;;;;
23300.0;13996.0;24346.0;14877.0;25925.0;5368.0;45519.0;44354.0;27967.0;7.33;41.34;;;;;;;;;
23301.0;13926.0;24301.0;14920.0;25912.0;5369.0;45546.0;44385.0;27952.0;7.3;41.33;;;;;;;;;
23302.0;13894.0;24308.0;14885.0;25954.0;5421.0;45544.0;44388.0;27956.0;7.3;41.34;;;;;;;;;
23303.0;13943.0;24251.0;14863.0;25881.0;5384.0;45565.0;44300.0;28010.0;7.37;41.34;;;;;;;;;
23304.0;13947.0;24336.0;14867.0;25897.0;5350.0;45601.0;44380.0;27936.0;7.29;41.32;;;;;;;;;
23305.0;13891.0;24317.0;14853.0;25927.0;5397.0;45571.0;44386.0;27941.0;7.37;41.34;;;;;;;;;
23306.0;13935.0;24291.0;14844.0;25879.0;5411.0;45604.0;44278.0;28005.0;7.3;41.34;;;;;;;;;
23307.0;13995.0;24315.0;14843.0;25836.0;5331.0;45533.0;44358.0;28047.0;7.3;41.34;;;;;;;;;
23308.0;13860.0;24331.0;14798.0;25889.0;5407.0;45513.0;44295.0;27975.0;7.3;41.33;;;;;;;;;
23309.0;13936.0;24288.0;14863.0;25911.0;5338.0;45584.0;44359.0;28005.0;7.37;41.34;;;;;;;;;
23310.0;13910.0;24308.0;14909.0;25944.0;5392.0;45581.0;44329.0;27969.0;7.33;41.35;;;;;;;;;
23311.0;14014.0;24334.0;14934.0;25985.0;5364.0;45591.0;44329.0;27939.0;7.37;41.33;;;;;;;;;
23312.0;14013.0;24348.0;14970.0;25902.0;5369.0;45596.0;44376.0;27928.0;7.3;41.34;;;;;;;;;
23313.0;13899.0;24256.0;14906.0;25902.0;5331.0;45612.0;44344.0;27975.0;7.37;41.34;;;;;;;;;
23314.0;13970.0;24310.0;14894.0;25927.0;5333.0;45623.0;44371.0;28015.0;7.37;41.34;;;;;;;;;
23315.0;13977.0;24264.0;14945.0;25937.0;5390.0;45626.0;44404.0;27912.0;7.37;41.34;;;;;;;;;
23316.0;13953.0;24236.0;14832.0;25883.0;5363.0;45569.0;44358.0;28041.0;7.3;41.36;;;;;;;;;
23317.0;13974.0;24316.0;14942.0;25937.0;5336.0;45625.0;44426.0;27992.0;7.3;41.33;;;;;;;;;
23318.0;14006.0;24321.0;14858.0;25986.0;5364.0;45588.0;44346.0;27955.0;7.3;41.34;;;;;;;;;
23319.0;13929.0;24307.0;14927.0;25999.0;5352.0;45586.0;44360.0;27972.0;7.37;41.34;;;;;;;;;
23320.0;13944.0;24256.0;14901.0;25963.0;5398.0;45518.0;44355.0;27972.0;7.3;41.33;;;;;;;;;
23321.0;13990.0;24319.0;14859.0;25889.0;5364.0;45585.0;44348.0;27973.0;7.3;41.33;;;;;;;;;
23322.0;13976.0;24341.0;14894.0;25932.0;5308.0;45645.0;44332.0;27936.0;7.37;41.34;;;;;;;;;
23323.0;13954.0;24351.0;14911.0;25928.0;5345.0;45620.0;44371.0;28003.0;7.37;41.34;;;;;;;;;
23324.0;13898.0;24404.0;14868.0;25911.0;5339.0;45640.0;44366.0;28066.0;7.3;41.33;;;;;;;;;
23325.0;13941.0;24352.0;14864.0;25895.0;5349.0;45620.0;44297.0;28029.0;7.3;41.35;;;;;;;;;
23326.0;14015.0;24394.0;14870.0;25917.0;5418.0;45573.0;44374.0;27947.0;7.37;41.35;;;;;;;;;
23327.0;13953.0;24377.0;14949.0;25870.0;5366.0;45665.0;44398.0;27951.0;7.3;41.34;;;;;;;;;
23328.0;13993.0;24398.0;14921.0;25943.0;5404.0;45639.0;44310.0;28009.0;7.3;41.34;;;;;;;;;
23329.0;13940.0;24370.0;14819.0;25828.0;5399.0;45612.0;44342.0;27932.0;7.3;41.35;;;;;;;;;
23330.0;13996.0;24381.0;14922.0;25962.0;5354.0;45520.0;44365.0;27994.0;7.3;41.35;;;;;;;;;
23331.0;13972.0;24371.0;14889.0;25981.0;5375.0;45609.0;44332.0;27940.0;7.3;41.34;;;;;;;;;
23332.0;13886.0;24310.0;14901.0;25991.0;5334.0;45544.0;44385.0;27971.0;7.33;41.35;;;;;;;;;
23333.0;13983.0;24351.0;14910.0;26014.0;5383.0;45581.0;44404.0;27973.0;7.37;41.34;;;;;;;;;
23334.0;13974.0;24340.0;14836.0;25972.0;5287.0;45618.0;44326.0;27999.0;7.3;41.35;;;;;;;;;
23335.0;13956.0;24336.0;14900.0;25947.0;5305.0;45539.0;44388.0;27983.0;7.3;41.35;;;;;;;;;
23336.0;13988.0;24363.0;14881.0;25921.0;5331.0;45558.0;44339.0;28024.0;7.3;41.35;;;;;;;;;
23337.0;13983.0;24291.0;14881.0;25861.0;5370.0;45594.0;44367.0;28018.0;7.37;41.34;;;;;;;;;
23338.0;13961.0;24329.0;14891.0;25941.0;5324.0;45544.0;44442.0;27988.0;7.37;41.36;;;;;;;;;
23339.0;13897.0;24339.0;14900.0;25851.0;5373.0;45589.0;44387.0;27950.0;7.37;41.36;;;;;;;;;
23340.0;13955.0;24280.0;14923.0;25899.0;5421.0;45504.0;44381.0;27982.0;7.37;41.36;;;;;;;;;
23341.0;13908.0;24354.0;14882.0;25939.0;5420.0;45600.0;44388.0;27981.0;7.3;41.36;;;;;;;;;
23342.0;13938.0;24295.0;14861.0;25873.0;5347.0;45492.0;44290.0;27972.0;7.37;41.35;;;;;;;;;
23343.0;13926.0;24274.0;14863.0;25882.0;5403.0;45595.0;44357.0;27977.0;7.3;41.36;;;;;;;;;
23344.0;13983.0;24222.0;14921.0;25917.0;5371.0;45462.0;44330.0;27992.0;7.3;41.35;;;;;;;;;
23345.0;13955.0;24313.0;14905.0;25900.0;5379.0;45561.0;44358.0;27984.0;7.3;41.35;;;;;;;;;
23346.0;13997.0;24297.0;14826.0;25928.0;5318.0;45634.0;44302.0;27995.0;7.3;41.35;;;;;;;;;
23347.0;13954.0;24283.0;14876.0;25872.0;5356.0;45528.0;44400.0;27922.0;7.3;41.35;;;;;;;;;
23348.0;13910.0;24260.0;14862.0;25870.0;5418.0;45567.0;44333.0;27978.0;7.37;41.35;;;;;;;;;
23349.0;13949.0;24290.0;14882.0;25913.0;5368.0;45481.0;44395.0;27960.0;7.3;41.34;;;;;;;;;
23350.0;14001.0;24266.0;14898.0;25916.0;5377.0;45573.0;44402.0;27989.0;7.37;41.36;;;;;;;;;
23351.0;13929.0;24321.0;14799.0;25933.0;5410.0;45571.0;44310.0;28021.0;7.3;41.36;;;;;;;;;
23352.0;13947.0;24261.0;14873.0;25898.0;5400.0;45587.0;44341.0;27963.0;7.37;41.36;;;;;;;;;
23353.0;13831.0;24246.0;14912.0;25910.0;5318.0;45547.0;44285.0;27921.0;7.33;41.36;;;;;;;;;
23354.0;13946.0;24300.0;14856.0;25940.0;5306.0;45508.0;44334.0;27964.0;7.3;41.35;;;;;;;;;
23355.0;13951.0;24321.0;14968.0;25825.0;5386.0;45585.0;44365.0;27959.0;7.37;41.36;;;;;;;;;
23356.0;13888.0;24266.0;14861.0;25944.0;5320.0;45559.0;44370.0;27968.0;7.3;41.35;;;;;;;;;
23357.0;13902.0;24239.0;14847.0;25884.0;5352.0;45505.0;44244.0;27938.0;7.3;41.35;;;;;;;;;
23358.0;13947.0;24307.0;14901.0;25956.0;5389.0;45658.0;44353.0;27979.0;7.3;41.35;;;;;;;;;
23359.0;13904.0;24237.0;14865.0;25870.0;5340.0;45621.0;44340.0;28034.0;7.37;41.35;;;;;;;;;
23360.0;13990.0;24308.0;14867.0;25943.0;5357.0;45566.0;44317.0;27929.0;7.37;41.37;;;;;;;;;
23361.0;13913.0;24389.0;14891.0;25942.0;5328.0;45605.0;44404.0;27947.0;7.37;41.35;;;;;;;;;
23362.0;13852.0;24251.0;14934.0;25894.0;5287.0;45594.0;44342.0;27933.0;7.37;41.36;;;;;;;;;
23363.0;13942.0;24291.0;14896.0;25841.0;5415.0;45600.0;44375.0;27987.0;7.37;41.36;;;;;;;;;
23364.0;13899.0;24284.0;14935.0;25878.0;5290.0;45641.0;44346.0;27992.0;7.3;41.36;;;;;;;;;
23365.0;13910.0;24342.0;14899.0;25784.0;5393.0;45569.0;44258.0;27944.0;7.37;41.36;;;;;;;;;
23366.0;13941.0;24230.0;14901.0;25881.0;5353.0;45534.0;44311.0;27915.0;7.37;41.36;;;;;;;;;
23367.0;13935.0;24336.0;14912.0;25847.0;5350.0;45495.0;44342.0;27884.0;7.37;41.36;;;;;;;;;
23368.0;13946.0;24279.0;14860.0;25870.0;5328.0;45572.0;44340.0;27997.0;7.37;41.36;;;;;;;;;
23369.0;13941.0;24287.0;14869.0;25821.0;5365.0;45610.0;44368.0;27978.0;7.3;41.36;;;;;;;;;
23370.0;13972.0;24273.0;14936.0;25899.0;5409.0;45530.0;44411.0;27950.0;7.3;41.36;;;;;;;;;
23371.0;13921.0;24244.0;14872.0;25945.0;5397.0;45538.0;44296.0;27939.0;7.37;41.35;;;;;;;;;
23372.0;13870.0;24268.0;14826.0;25864.0;5369.0;45530.0;44337.0;28022.0;7.37;41.36;;;;;;;;;
23373.0;13938.0;24285.0;14851.0;25855.0;5367.0;45580.0;44336.0;27973.0;7.33;41.35;;;;;;;;;
23374.0;13829.0;24354.0;14831.0;25838.0;5350.0;45546.0;44378.0;27976.0;7.3;41.36;;;;;;;;;
23375.0;13851.0;24329.0;14885.0;25914.0;5384.0;45531.0;44337.0;27942.0;7.37;41.36;;;;;;;;;
23376.0;13951.0;24265.0;14774.0;25826.0;5414.0;45550.0;44351.0;28068.0;7.3;41.35;;;;;;;;;
23377.0;13968.0;24338.0;14738.0;25888.0;5374.0;45594.0;44310.0;27953.0;7.3;41.37;;;;;;;;;
23378.0;13920.0;24393.0;14796.0;25894.0;5400.0;45575.0;44348.0;27923.0;7.3;41.36;;;;;;;;;
23379.0;13953.0;24350.0;14912.0;25911.0;5395.0;45574.0;44328.0;27923.0;7.37;41.35;;;;;;;;;
23380.0;13859.0;24267.0;14849.0;25897.0;5389.0;45570.0;44253.0;27871.0;7.3;41.36;;;;;;;;;
23381.0;13930.0;24250.0;14860.0;25884.0;5371.0;45534.0;44293.0;27974.0;7.37;41.36;;;;;;;;;
23382.0;13971.0;24332.0;14806.0;25889.0;5352.0;45528.0;44322.0;27901.0;7.3;41.36;;;;;;;;;
23383.0;13872.0;24293.0;14835.0;25898.0;5378.0;45498.0;44295.0;27938.0;7.37;41.35;;;;;;;;;
23384.0;13835.0;24347.0;14850.0;25900.0;5378.0;45512.0;44321.0;27930.0;7.3;41.36;;;;;;;;;
23385.0;13859.0;24265.0;14868.0;25915.0;5392.0;45585.0;44259.0;27937.0;7.3;41.37;;;;;;;;;
23386.0;13922.0;24245.0;14798.0;25833.0;5315.0;45431.0;44316.0;27902.0;7.3;41.36;;;;;;;;;
23387.0;13937.0;24290.0;14830.0;25893.0;5343.0;45574.0;44308.0;27922.0;7.3;41.35;;;;;;;;;
23388.0;13897.0;24297.0;14764.0;25897.0;5445.0;45595.0;44266.0;27862.0;7.3;41.36;;;;;;;;;
23389.0;13875.0;24229.0;14822.0;25959.0;5364.0;45562.0;44311.0;27938.0;7.3;41.37;;;;;;;;;
23390.0;13848.0;24251.0;14787.0;25923.0;5367.0;45571.0;44280.0;27885.0;7.3;41.36;;;;;;;;;
23391.0;13889.0;24272.0;14698.0;25835.0;5335.0;45486.0;44349.0;27882.0;7.3;41.35;;;;;;;;;
23392.0;13856.0;24205.0;14826.0;25850.0;5363.0;45508.0;44268.0;27954.0;7.3;41.36;;;;;;;;;
23393.0;13904.0;24213.0;14810.0;25852.0;5343.0;45543.0;44258.0;27939.0;7.3;41.35;;;;;;;;;
23394.0;13892.0;24227.0;14759.0;25875.0;5275.0;45556.0;44296.0;27939.0;7.3;41.34;;;;;;;;;
23395.0;13839.0;24227.0;14773.0;25849.0;5278.0;45589.0;44326.0;27943.0;7.3;41.36;;;;;;;;;
23396.0;13862.0;24274.0;14773.0;25909.0;5333.0;45518.0;44324.0;27917.0;7.3;41.35;;;;;;;;;
23397.0;13845.0;24310.0;14704.0;25877.0;5342.0;45551.0;44316.0;27891.0;7.3;41.35;;;;;;;;;
23398.0;13881.0;24274.0;14761.0;25945.0;5351.0;45514.0;44281.0;27934.0;7.3;41.36;;;;;;;;;
23399.0;13886.0;24225.0;14765.0;25880.0;5393.0;45525.0;44259.0;27911.0;7.22;41.34;;;;;;;;;
23400.0;13828.0;24198.0;14693.0;25833.0;5387.0;45541.0;44341.0;27940.0;7.3;41.34;;;;;;;;;
23401.0;13823.0;24214.0;14803.0;25834.0;5273.0;45520.0;44287.0;27937.0;7.3;41.34;;;;;;;;;
23402.0;13848.0;24259.0;14773.0;25897.0;5356.0;45505.0;44320.0;27876.0;7.22;41.34;;;;;;;;;
23403.0;13834.0;24235.0;14739.0;25790.0;5354.0;45584.0;44217.0;27997.0;7.22;41.35;;;;;;;;;
23404.0;13840.0;24225.0;14779.0;25881.0;5348.0;45504.0;44245.0;27900.0;7.3;41.34;;;;;;;;;
23405.0;13871.0;24241.0;14711.0;25917.0;5389.0;45456.0;44262.0;27948.0;7.22;41.34;;;;;;;;;
23406.0;13823.0;24266.0;14768.0;25848.0;5359.0;45465.0;44255.0;27870.0;7.3;41.35;;;;;;;;;
23407.0;13906.0;24333.0;14776.0;25850.0;5394.0;45485.0;44204.0;27930.0;7.3;41.34;;;;;;;;;
23408.0;13859.0;24243.0;14735.0;25846.0;5405.0;45564.0;44303.0;27927.0;7.22;41.35;;;;;;;;;
23409.0;13850.0;24218.0;14731.0;25787.0;5358.0;45528.0;44259.0;27934.0;7.22;41.34;;;;;;;;;
23410.0;13898.0;24234.0;14745.0;25883.0;5418.0;45481.0;44253.0;27884.0;7.3;41.36;;;;;;;;;
23411.0;13892.0;24193.0;14751.0;25868.0;5392.0;45482.0;44296.0;27885.0;7.3;41.35;;;;;;;;;
23412.0;13836.0;24225.0;14787.0;25809.0;5354.0;45489.0;44245.0;27926.0;7.3;41.34;;;;;;;;;
23413.0;13857.0;24235.0;14694.0;25800.0;5405.0;45490.0;44279.0;27933.0;7.3;41.34;;;;;;;;;
23414.0;13819.0;24221.0;14739.0;25832.0;5356.0;45400.0;44306.0;27913.0;7.3;41.35;;;;;;;;;
23415.0;13853.0;24231.0;14727.0;25819.0;5317.0;45492.0;44323.0;27918.0;7.3;41.35;;;;;;;;;
23416.0;13864.0;24223.0;14784.0;25782.0;5428.0;45495.0;44300.0;27915.0;7.3;41.34;;;;;;;;;
23417.0;13882.0;24248.0;14800.0;25796.0;5416.0;45518.0;44222.0;27846.0;7.22;41.35;;;;;;;;;
23418.0;13899.0;24164.0;14738.0;25920.0;5307.0;45453.0;44333.0;27925.0;7.3;41.34;;;;;;;;;
23419.0;13846.0;24213.0;14727.0;25811.0;5355.0;45464.0;44305.0;27902.0;7.22;41.34;;;;;;;;;
23420.0;13829.0;24238.0;14717.0;25897.0;5329.0;45474.0;44268.0;27871.0;7.22;41.34;;;;;;;;;
23421.0;13832.0;24195.0;14770.0;25799.0;5379.0;45480.0;44215.0;27904.0;7.3;41.35;;;;;;;;;
23422.0;13727.0;24230.0;14752.0;25826.0;5389.0;45408.0;44282.0;27899.0;7.26;41.35;;;;;;;;;
23423.0;13865.0;24251.0;14715.0;25872.0;5350.0;45436.0;44208.0;27945.0;7.3;41.35;;;;;;;;;
23424.0;13841.0;24255.0;14753.0;25812.0;5336.0;45461.0;44287.0;27874.0;7.22;41.35;;;;;;;;;
23425.0;13874.0;24233.0;14733.0;25877.0;5358.0;45451.0;44216.0;27904.0;7.22;41.34;;;;;;;;;
23426.0;13813.0;24231.0;14719.0;25826.0;5402.0;45479.0;44268.0;27821.0;7.3;41.35;;;;;;;;;
23427.0;13844.0;24267.0;14672.0;25845.0;5384.0;45560.0;44214.0;27854.0;7.3;41.35;;;;;;;;;
23428.0;13839.0;24200.0;14732.0;25795.0;5378.0;45525.0;44230.0;27831.0;7.22;41.36;;;;;;;;;
23429.0;13804.0;24186.0;14734.0;25755.0;5394.0;45429.0;44307.0;27871.0;7.22;41.35;;;;;;;;;
23430.0;13839.0;24157.0;14660.0;25813.0;5400.0;45607.0;44263.0;27793.0;7.22;41.35;;;;;;;;;
23431.0;13811.0;24250.0;14677.0;25831.0;5372.0;45527.0;44257.0;27843.0;7.3;41.36;;;;;;;;;
23432.0;13792.0;24222.0;14705.0;25795.0;5329.0;45473.0;44208.0;27801.0;7.22;41.36;;;;;;;;;
23433.0;13778.0;24214.0;14703.0;25838.0;5358.0;45395.0;44206.0;27861.0;7.22;41.34;;;;;;;;;
23434.0;13781.0;24166.0;14682.0;25693.0;5380.0;45484.0;44267.0;27789.0;7.22;41.36;;;;;;;;;
23435.0;13813.0;24269.0;14680.0;25754.0;5325.0;45506.0;44275.0;27867.0;7.22;41.35;;;;;;;;;
23436.0;13833.0;24201.0;14681.0;25807.0;5304.0;45480.0;44264.0;27877.0;7.22;41.35;;;;;;;;;
23437.0;13831.0;24184.0;14665.0;25783.0;5362.0;45446.0;44267.0;27852.0;7.3;41.35;;;;;;;;;
23438.0;13826.0;24233.0;14691.0;25770.0;5390.0;45449.0;44251.0;27825.0;7.22;41.35;;;;;;;;;
23439.0;13744.0;24256.0;14699.0;25844.0;5365.0;45335.0;44236.0;27859.0;7.22;41.34;;;;;;;;;
23440.0;13745.0;24097.0;14713.0;25797.0;5427.0;45395.0;44233.0;27900.0;7.26;41.35;;;;;;;;;
23441.0;13762.0;24147.0;14687.0;25830.0;5377.0;45403.0;44291.0;27793.0;7.3;41.35;;;;;;;;;
23442.0;13788.0;24137.0;14677.0;25749.0;5312.0;45447.0;44268.0;27866.0;7.22;41.34;;;;;;;;;
23443.0;13764.0;24181.0;14617.0;25860.0;5378.0;45456.0;44279.0;27801.0;7.22;41.36;;;;;;;;;
23444.0;13804.0;24166.0;14682.0;25814.0;5331.0;45440.0;44178.0;27768.0;7.22;41.34;;;;;;;;;
23445.0;13783.0;24222.0;14680.0;25751.0;5410.0;45364.0;44188.0;27811.0;7.22;41.35;;;;;;;;;
23446.0;13843.0;24118.0;14693.0;25796.0;5351.0;45425.0;44192.0;27848.0;7.18;41.34;;;;;;;;;
23447.0;13780.0;24221.0;14693.0;25790.0;5310.0;45427.0;44265.0;27878.0;7.22;41.36;;;;;;;;;
23448.0;13808.0;24230.0;14693.0;25710.0;5328.0;45469.0;44250.0;27837.0;7.22;41.35;;;;;;;;;
23449.0;13789.0;24236.0;14714.0;25768.0;5327.0;45430.0;44226.0;27785.0;7.22;41.35;;;;;;;;;
23450.0;13787.0;24205.0;14685.0;25781.0;5409.0;45430.0;44236.0;27800.0;7.22;41.35;;;;;;;;;
23451.0;13733.0;24245.0;14761.0;25823.0;5354.0;45446.0;44189.0;27889.0;7.3;41.34;;;;;;;;;
23452.0;13811.0;24187.0;14677.0;25810.0;5360.0;45413.0;44250.0;27774.0;7.3;41.35;;;;;;;;;
23453.0;13753.0;24226.0;14733.0;25761.0;5301.0;45445.0;44242.0;27848.0;7.22;41.34;;;;;;;;;
23454.0;13801.0;24300.0;14707.0;25792.0;5387.0;45506.0;44257.0;27816.0;7.22;41.34;;;;;;;;;
23455.0;13794.0;24293.0;14757.0;25704.0;5344.0;45401.0;44172.0;27754.0;7.22;41.35;;;;;;;;;
23456.0;13823.0;24255.0;14701.0;25798.0;5353.0;45502.0;44216.0;27860.0;7.22;41.35;;;;;;;;;
23457.0;13822.0;24245.0;14630.0;25759.0;5349.0;45515.0;44220.0;27748.0;7.22;41.35;;;;;;;;;
23458.0;13730.0;24184.0;14660.0;25747.0;5395.0;45403.0;44227.0;27793.0;7.22;41.35;;;;;;;;;
23459.0;13712.0;24171.0;14699.0;25804.0;5324.0;45526.0;44226.0;27782.0;7.22;41.34;;;;;;;;;
23460.0;13755.0;24199.0;14599.0;25772.0;5414.0;45435.0;44246.0;27875.0;7.22;41.35;;;;;;;;;
23461.0;13861.0;24186.0;14705.0;25773.0;5340.0;45423.0;44188.0;27849.0;7.22;41.34;;;;;;;;;
23462.0;13766.0;24229.0;14683.0;25686.0;5389.0;45419.0;44186.0;27849.0;7.22;41.35;;;;;;;;;
23463.0;13761.0;24202.0;14649.0;25855.0;5305.0;45456.0;44227.0;27831.0;7.22;41.34;;;;;;;;;
23464.0;13784.0;24139.0;14765.0;25734.0;5301.0;45460.0;44245.0;27785.0;7.22;41.35;;;;;;;;;
23465.0;13792.0;24240.0;14666.0;25781.0;5320.0;45371.0;44234.0;27865.0;7.22;41.35;;;;;;;;;
23466.0;13791.0;24190.0;14677.0;25760.0;5315.0;45328.0;44131.0;27754.0;7.22;41.34;;;;;;;;;
23467.0;13782.0;24215.0;14648.0;25754.0;5321.0;45441.0;44182.0;27903.0;7.22;41.35;;;;;;;;;
23468.0;13716.0;24226.0;14668.0;25793.0;5352.0;45413.0;44184.0;27836.0;7.15;41.34;;;;;;;;;
23469.0;13753.0;24149.0;14646.0;25756.0;5235.0;45400.0;44151.0;27807.0;7.22;41.34;;;;;;;;;
23470.0;13764.0;24188.0;14557.0;25740.0;5374.0;45419.0;44176.0;27866.0;7.22;41.34;;;;;;;;;
23471.0;13747.0;24202.0;14596.0;25744.0;5342.0;45390.0;44180.0;27851.0;7.26;41.34;;;;;;;;;
23472.0;13734.0;24232.0;14648.0;25668.0;5371.0;45367.0;44195.0;27739.0;7.22;41.34;;;;;;;;;
23473.0;13755.0;24140.0;14646.0;25714.0;5316.0;45423.0;44139.0;27852.0;7.22;41.35;;;;;;;;;
23474.0;13705.0;24217.0;14649.0;25801.0;5376.0;45389.0;44206.0;27740.0;7.22;41.35;;;;;;;;;
23475.0;13786.0;24216.0;14618.0;25784.0;5351.0;45424.0;44187.0;27830.0;7.22;41.34;;;;;;;;;
23476.0;13793.0;24165.0;14641.0;25770.0;5367.0;45417.0;44154.0;27757.0;7.22;41.34;;;;;;;;;
23477.0;13784.0;24087.0;14625.0;25748.0;5379.0;45388.0;44046.0;27764.0;7.22;41.35;;;;;;;;;
23478.0;13734.0;24043.0;14596.0;25751.0;5351.0;45441.0;44136.0;27752.0;7.22;41.34;;;;;;;;;
23479.0;13732.0;24096.0;14723.0;25756.0;5403.0;45448.0;44148.0;27744.0;7.22;41.33;;;;;;;;;
23480.0;13791.0;24090.0;14677.0;25647.0;5351.0;45452.0;44218.0;27781.0;7.22;41.35;;;;;;;;;
23481.0;13764.0;24185.0;14652.0;25785.0;5306.0;45412.0;44210.0;27848.0;7.22;41.35;;;;;;;;;
23482.0;13739.0;24099.0;14635.0;25690.0;5271.0;45413.0;44091.0;27811.0;7.22;41.35;;;;;;;;;
23483.0;13712.0;24088.0;14665.0;25704.0;5338.0;45356.0;44129.0;27770.0;7.22;41.35;;;;;;;;;
23484.0;13712.0;24102.0;14590.0;25789.0;5365.0;45417.0;44187.0;27709.0;7.15;41.35;;;;;;;;;
23485.0;13680.0;24127.0;14684.0;25702.0;5357.0;45373.0;44154.0;27737.0;7.22;41.35;;;;;;;;;
23486.0;13713.0;24150.0;14700.0;25766.0;5387.0;45389.0;44229.0;27790.0;7.22;41.35;;;;;;;;;
23487.0;13667.0;24037.0;14687.0;25740.0;5262.0;45334.0;44153.0;27780.0;7.22;41.35;;;;;;;;;
23488.0;13731.0;24150.0;14643.0;25743.0;5366.0;45343.0;44197.0;27804.0;7.22;41.34;;;;;;;;;
23489.0;13759.0;24150.0;14569.0;25756.0;5327.0;45299.0;44162.0;27828.0;7.18;41.34;;;;;;;;;
23490.0;13793.0;24047.0;14661.0;25678.0;5356.0;45338.0;44153.0;27764.0;7.22;41.35;;;;;;;;;
23491.0;13717.0;24101.0;14647.0;25731.0;5347.0;45343.0;44148.0;27796.0;7.22;41.34;;;;;;;;;
23492.0;13720.0;24145.0;14638.0;25655.0;5336.0;45400.0;44168.0;27769.0;7.18;41.34;;;;;;;;;
23493.0;13717.0;24124.0;14641.0;25699.0;5396.0;45386.0;44210.0;27824.0;7.22;41.34;;;;;;;;;
23494.0;13671.0;24106.0;14647.0;25669.0;5284.0;45329.0;44199.0;27747.0;7.22;41.34;;;;;;;;;
23495.0;13757.0;24150.0;14611.0;25737.0;5392.0;45410.0;44121.0;27777.0;7.22;41.34;;;;;;;;;
23496.0;13670.0;24244.0;14622.0;25683.0;5414.0;45417.0;44067.0;27715.0;7.22;41.35;;;;;;;;;
23497.0;13663.0;24142.0;14646.0;25639.0;5345.0;45357.0;44079.0;27699.0;7.3;41.35;;;;;;;;;
23498.0;13688.0;24093.0;14686.0;25763.0;5329.0;45423.0;44129.0;27793.0;7.22;41.34;;;;;;;;;
23499.0;13713.0;24063.0;14688.0;25638.0;5306.0;45416.0;44093.0;27734.0;7.22;41.34;;;;;;;;;
23500.0;13698.0;24146.0;14602.0;25653.0;5349.0;45335.0;44149.0;27767.0;7.22;41.33;;;;;;;;;
23501.0;13692.0;24183.0;14577.0;25694.0;5398.0;45386.0;44145.0;27748.0;7.22;41.34;;;;;;;;;
23502.0;13709.0;24122.0;14604.0;25683.0;5338.0;45383.0;44085.0;27840.0;7.22;41.34;;;;;;;;;
23503.0;13716.0;24159.0;14624.0;25790.0;5357.0;45364.0;44117.0;27711.0;7.22;41.35;;;;;;;;;
23504.0;13722.0;24120.0;14597.0;25662.0;5353.0;45369.0;44107.0;27783.0;7.15;41.35;;;;;;;;;
23505.0;13718.0;24187.0;14646.0;25650.0;5313.0;45380.0;44151.0;27743.0;7.22;41.34;;;;;;;;;
23506.0;13783.0;24096.0;14633.0;25592.0;5396.0;45358.0;44107.0;27726.0;7.22;41.35;;;;;;;;;
23507.0;13665.0;24116.0;14575.0;25713.0;5363.0;45438.0;44105.0;27768.0;7.22;41.34;;;;;;;;;
23508.0;13769.0;24114.0;14566.0;25686.0;5325.0;45408.0;44119.0;27776.0;7.22;41.34;;;;;;;;;
23509.0;13682.0;24144.0;14622.0;25695.0;5327.0;45335.0;44137.0;27737.0;7.22;41.34;;;;;;;;;
23510.0;13655.0;24096.0;14649.0;25644.0;5312.0;45312.0;44131.0;27741.0;7.15;41.34;;;;;;;;;
23511.0;13750.0;24178.0;14505.0;25648.0;5353.0;45285.0;44129.0;27842.0;7.22;41.35;;;;;;;;;
23512.0;13627.0;24060.0;14538.0;25678.0;5320.0;45340.0;44116.0;27715.0;7.22;41.34;;;;;;;;;
23513.0;13740.0;24001.0;14599.0;25649.0;5337.0;45388.0;44134.0;27745.0;7.15;41.35;;;;;;;;;
